District,Result,Male,Female,Median age (years),White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Two or more races,Born in United States,Foreign born,Employed,Unemployed,Public transportation (excluding taxicab),"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,Median (dollars),With private health insurance,With public coverage,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree
California1,0.0,0.5036773575229941,0.4963226424770058,38.7,0.6556769989493264,0.017568791435362482,0.01717857891455005,0.056980256037418214,0.005436609580508357,0.16209639040235393,0.8876293402903656,0.10402986707726868,0.4246303197765242,0.030184784084602293,0.0018495546172292011,0.026864022801066756,0.031157678815546805,0.027183047902541786,0.00863345202297508,0.046029258029347674,0.023416706105375835,0.006315906037879617,0.018111925079196005,0.1029726020715539,0.04553094609398585,0.02219861026338027,0.029607375016643355,370900,0.5592404566013808,0.4976462011624642,0.037046460337402,0.04307366184130215,0.17547303381006932,0.1830254916875505,0.07083016395517301,0.11061602165152176,0.05349075420434217
California2,0.0,0.49252619044433443,0.5074738095556656,45.5,0.6897271912337272,0.0165799226662742,0.02299273491122677,0.043502227692966376,0.0017941959567038172,0.13397332120255281,0.8556575373623581,0.13248016483589997,0.4781391739473649,0.029956784094406014,0.010377169157490535,0.015472096974886608,0.037712901887852715,0.03153690745374025,0.009627915066696994,0.04457526658728141,0.018994929155349807,0.011205362518564108,0.032600580671920364,0.1059177693635354,0.0471842763677232,0.023719243788549792,0.025849266132377143,806600,0.6692257261743889,0.4189079621626684,0.030588298256646284,0.0314419127386575,0.13481489410096198,0.15713999009914237,0.06138264138826079,0.1905794677620048,0.135395566021327
California3,0.0,0.4981715180664353,0.5018284819335648,43.7,0.7238824292577785,0.019608045837393038,0.008392925907069183,0.07634655095326581,0.0008218477100686683,0.137130976163832,0.8679642211959177,0.11766119715816434,0.46428968322681186,0.019251394944344368,0.0024384066492131712,0.00459511078145312,0.03452664931654834,0.03228465910118806,0.007365616269483347,0.04685565718095898,0.020114593482592594,0.009260001085459239,0.03256506940478067,0.10118676876875325,0.04356438970054247,0.025054725236668882,0.04387581312526975,643400,0.7432746754606094,0.37836395448307586,0.013477785559773914,0.021418436783629206,0.1430661122209788,0.17495147738755806,0.07904598470536242,0.19254367035119777,0.10684149452230748
California4,0.0,0.49860233166885126,0.5013976683311487,39.3,0.5479421800489543,0.030273012520860478,0.00994507339882358,0.082095862143771,0.003949278818823241,0.17027769101793902,0.8083462819670074,0.17943996560389858,0.47388993508912014,0.02949544107903393,0.005326691087201697,0.019997307903915695,0.035765672638502465,0.038967437398964716,0.009170115642515776,0.052910142798708315,0.020709537207773625,0.007739122821003054,0.020313563851683803,0.10916972358968796,0.04719662625473241,0.022507752844669975,0.03248811099799661,650200,0.6814884416292147,0.3966633690667705,0.041274014869256914,0.04212869003388643,0.1358005653401777,0.15778688792385812,0.06711421675032639,0.13879062157362165,0.09959056616348864
California5,0.0,0.49501125372823884,0.5049887462717612,41.4,0.6123414816403095,0.019496618745771025,0.011868735178525344,0.06186019698197221,0.008907971080550503,0.18748338903490133,0.8661737195594034,0.1225327500824931,0.44894864627856607,0.025423282699045906,0.0036515234582135524,0.012121671226791192,0.034082169549324456,0.03868765993069295,0.007762697197032046,0.0456478950456633,0.025669799050655258,0.0057738751728503325,0.027862767428513468,0.10743490748575148,0.04068033377286857,0.02215565710089067,0.03226667933486807,494000,0.6820414121791917,0.4204439091844032,0.03170559784709053,0.035734599468705906,0.16101497972017825,0.19037482040898604,0.07513998148559484,0.13660215727486444,0.07504753785374134
California6,0.0,0.4937099412927854,0.5062900587072146,36.6,0.5024233559513223,0.08704214572669344,0.015420143921343266,0.11944111478373798,0.008800082134099918,0.14175332303101496,0.7745912295181422,0.21001796016762822,0.4814804938179423,0.02566157284134652,0.004306706862597385,0.0031506960731633496,0.03588166822890347,0.026696249164992206,0.011229438141422653,0.06028722934747391,0.03377364855405317,0.005409383820915662,0.03345231222158074,0.09359687357082,0.04378174196292499,0.02792026058909883,0.04688710427963994,492100,0.6264965139674636,0.44097878246863637,0.0321869670783594,0.03869769451181544,0.16891890990982583,0.16836957144933354,0.06808730214815338,0.13802262154446776,0.07013398791722056
California7,0.0,0.49639739994233745,0.5036026000576626,37.3,0.3378580976594239,0.10590517128404058,0.009168348491599611,0.24062459046470788,0.015279270306397924,0.1465009304641837,0.7493735748171835,0.23417424579980606,0.4794079102560742,0.027273084685345846,0.003970854192330878,0.005278746101224019,0.03113385579115666,0.029603176683353865,0.00900453437475428,0.04399522973291747,0.030267606741278538,0.008764710507692711,0.02509370167483553,0.11029801064136503,0.040893245616334235,0.027451314444473567,0.058258852514874324,550500,0.648570230388174,0.4283162529814169,0.05361177364820591,0.03450449505936624,0.13978062013472073,0.1599087882997405,0.062212670039053286,0.15046392157890598,0.08297381595156345
California8,0.0,0.48915447834704867,0.5108455216529513,38.7,0.2693263333195222,0.15186002467291018,0.010512049762827307,0.1833761255511642,0.011231119409667877,0.1632902916241752,0.6895944741235169,0.2902622198401741,0.4787814308951348,0.03143323411597872,0.018260092035568554,0.0046859817506004495,0.03852368853324494,0.032366153471916854,0.008932235036869027,0.05847987607409358,0.03692783507910435,0.007571616262735752,0.022601241130249174,0.10951911883227367,0.04308269701906871,0.021537338827488775,0.024962943855095437,636700,0.6505789312593476,0.4135505868169674,0.05718474877337144,0.05303606441687862,0.16183076735958427,0.14999552252171577,0.06441153238018736,0.1392963542634281,0.0691710249682901
California9,0.0,0.5015024186861374,0.4984975813138625,35.4,0.3312586265605789,0.07669093584048368,0.017108857771897492,0.17703586829662632,0.004812678542185993,0.19818929955577275,0.735865437352,0.24457322731490747,0.4523891836251959,0.03203167036206211,0.0034064354466836317,0.017080265028735706,0.0386911801784707,0.046572379929973776,0.012935616940420521,0.05366078089380915,0.044144596101509434,0.0064424649024077685,0.022645452584134147,0.08859851369722364,0.03585140091444791,0.01799263346962541,0.019622419829847186,535700,0.6142695983759322,0.41123122951394936,0.07590463540353458,0.04576008609015032,0.17737638187428031,0.1379729824570524,0.058709999402151734,0.10090379061794116,0.04841141318333407
California10,0.0,0.49633850707632243,0.5036614929236776,41.4,0.4871761548091409,0.049327378047486686,0.004673343376689512,0.23421619385091982,0.002225275308196652,0.1458669290670288,0.7291529631437119,0.25498498801162767,0.5036309915338751,0.020984956184090475,0.019743682233868742,0.002275668908739842,0.03571845360605996,0.029553194423815484,0.011155551783403,0.04706894905472214,0.02450455133781748,0.016461467461647818,0.04605444630694477,0.11106086486027711,0.03410851068344332,0.018566063358017356,0.02299009102675635,1033500,0.8129270194572344,0.2780519955865815,0.0240536612276942,0.020774098750238706,0.10031774491289865,0.11174515690975832,0.05578438965392858,0.22396374843514608,0.16654156676356383
